@relation observations.arff

@attribute LOCALS numeric
@attribute DEREFERNCES numeric
@attribute GOTO numeric
@attribute INVOCATIONS numeric
@attribute THROWS numeric
@attribute FIELDS numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute IF numeric
@attribute ASSIGNMENTS numeric
@attribute FIELDS_WRITTEN numeric
@attribute EQUAL numeric
@attribute class {hot,cold}

@data
14,3,3,3,0,3,0,12,3,7,0,1,?
28,8,6,2,0,7,0,21,4,13,0,1,?
12,3,3,1,0,3,0,10,3,6,0,1,?
56,10,5,13,0,7,1,35,2,24,0,0,?
40,5,2,12,0,3,1,24,1,17,0,0,?
2,0,1,1,0,0,0,3,1,1,0,0,?
30,8,6,4,0,7,0,23,4,14,0,1,?
14,3,3,3,0,3,0,12,3,7,0,1,?
28,8,6,2,0,7,0,21,4,13,0,1,?
12,3,3,1,0,3,0,10,3,6,0,1,?
56,10,5,13,0,7,1,35,2,24,0,0,?
40,5,2,12,0,3,1,24,1,17,0,0,?
26,6,5,3,0,4,0,19,3,10,0,1,?
12,3,2,2,0,2,0,10,2,5,0,1,?
24,6,5,1,0,4,0,17,3,9,0,1,?
10,3,2,0,0,2,0,8,2,4,0,1,?
53,7,5,13,0,4,1,32,2,21,0,0,?
39,4,2,12,0,2,1,23,1,16,0,0,?
18,6,3,4,0,4,1,18,1,7,1,0,?
4,2,1,1,0,0,0,5,1,1,0,0,?
7,1,0,1,1,0,1,5,0,2,0,0,?
5,1,0,0,1,0,0,4,0,1,0,0,?
11,5,2,5,0,4,0,13,1,5,0,0,?
3,1,1,1,0,0,0,4,1,1,0,0,?
25,1,0,9,1,0,2,14,0,8,0,0,?
5,3,0,1,0,3,1,6,0,4,2,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
19,3,3,0,0,0,1,11,2,6,0,0,?
9,1,1,0,0,0,1,6,1,3,0,0,?
17,4,3,0,0,0,0,11,2,5,0,0,?
7,2,1,0,0,0,0,6,1,2,0,0,?
27,4,3,1,0,0,0,15,2,9,0,0,?
9,2,1,0,0,0,0,7,1,3,0,0,?
80,15,9,0,0,0,0,40,6,28,0,0,?
40,7,7,0,0,0,0,23,5,13,0,0,?
70,13,7,0,0,0,0,35,5,25,0,0,?
30,5,5,0,0,0,0,18,4,10,0,0,?
13,3,1,0,0,0,0,9,1,5,0,0,?
39,6,6,1,0,0,0,22,4,13,0,0,?
22,3,4,0,0,0,0,14,3,7,0,0,?
8,2,1,0,0,0,0,6,1,2,0,0,?
29,5,6,1,0,0,1,18,4,8,0,0,?
17,3,4,0,0,0,1,12,3,4,0,0,?
10,3,1,0,0,0,1,7,1,2,0,0,?
17,3,3,1,0,0,1,11,2,5,0,0,?
8,2,1,0,0,0,1,6,1,2,0,0,?
19,3,3,1,0,0,0,12,2,6,0,0,?
8,2,1,0,0,0,0,6,1,2,0,0,?
10,2,0,1,0,0,1,6,0,2,0,0,?
42,8,6,0,0,0,0,24,4,14,0,0,?
26,6,4,0,0,0,0,17,3,9,0,0,?
12,4,1,0,0,0,0,9,1,4,0,0,?
6,13,2,2,0,13,0,19,1,16,13,1,?
11,13,3,3,0,13,0,22,2,18,13,2,?
11,13,2,3,0,13,0,21,2,18,13,2,?
10,3,3,3,0,0,0,10,2,2,0,1,?
8,3,2,1,0,0,0,7,2,1,0,1,?
24,3,1,9,0,0,1,15,1,8,0,1,?
0,14,0,0,0,14,0,15,0,14,14,0,?
11,4,0,3,0,3,2,10,0,5,3,0,?
63,10,12,14,0,8,1,42,8,24,2,5,?
62,10,11,13,0,8,1,40,8,24,2,5,?
66,10,12,15,0,8,1,43,9,25,2,6,?
65,10,11,14,0,8,1,41,9,25,2,6,?
57,10,12,11,0,8,0,38,9,21,2,6,?
56,10,11,10,0,8,0,36,9,21,2,6,?
49,11,7,7,0,9,1,31,6,19,2,3,?
63,10,11,14,0,8,1,41,8,24,2,5,?
62,10,10,13,0,8,1,39,8,24,2,5,?
66,10,11,15,0,8,1,42,9,25,2,6,?
65,10,10,14,0,8,1,40,9,25,2,6,?
57,10,11,11,0,8,0,37,9,21,2,6,?
56,10,10,10,0,8,0,35,9,21,2,6,?
49,11,6,7,0,9,1,30,6,19,2,3,?
60,10,10,13,0,8,1,39,7,23,2,4,?
59,10,9,12,0,8,1,37,7,23,2,4,?
63,10,10,14,0,8,1,40,8,24,2,5,?
62,10,9,13,0,8,1,38,8,24,2,5,?
54,10,10,10,0,8,0,35,8,20,2,5,?
53,10,9,9,0,8,0,33,8,20,2,5,?
46,11,5,6,0,9,1,28,5,18,2,2,?
57,8,12,14,0,6,1,39,8,21,1,5,?
56,8,11,13,0,6,1,37,8,21,1,5,?
60,8,12,15,0,6,1,40,9,22,1,6,?
59,8,11,14,0,6,1,38,9,22,1,6,?
51,8,12,11,0,6,0,35,9,18,1,6,?
50,8,11,10,0,6,0,33,9,18,1,6,?
43,9,7,7,0,7,1,28,6,16,1,3,?
57,8,11,14,0,6,1,38,8,21,1,5,?
56,8,10,13,0,6,1,36,8,21,1,5,?
60,8,11,15,0,6,1,39,9,22,1,6,?
59,8,10,14,0,6,1,37,9,22,1,6,?
51,8,11,11,0,6,0,34,9,18,1,6,?
50,8,10,10,0,6,0,32,9,18,1,6,?
43,9,6,7,0,7,1,27,6,16,1,3,?
54,8,10,13,0,6,1,36,7,20,1,4,?
53,8,9,12,0,6,1,34,7,20,1,4,?
57,8,10,14,0,6,1,37,8,21,1,5,?
56,8,9,13,0,6,1,35,8,21,1,5,?
48,8,10,10,0,6,0,32,8,17,1,5,?
47,8,9,9,0,6,0,30,8,17,1,5,?
40,9,5,6,0,7,1,25,5,15,1,2,?
50,7,11,13,0,5,1,35,7,18,1,5,?
49,7,10,12,0,5,1,33,7,18,1,5,?
53,7,11,14,0,5,1,36,8,19,1,6,?
52,7,10,13,0,5,1,34,8,19,1,6,?
44,7,11,10,0,5,0,31,8,15,1,6,?
43,7,10,9,0,5,0,29,8,15,1,6,?
36,8,6,6,0,6,1,24,5,13,1,3,?
50,7,10,13,0,5,1,34,7,18,1,5,?
49,7,9,12,0,5,1,32,7,18,1,5,?
53,7,10,14,0,5,1,35,8,19,1,6,?
52,7,9,13,0,5,1,33,8,19,1,6,?
44,7,10,10,0,5,0,30,8,15,1,6,?
43,7,9,9,0,5,0,28,8,15,1,6,?
36,8,5,6,0,6,1,23,5,13,1,3,?
47,7,9,12,0,5,1,32,6,17,1,4,?
46,7,8,11,0,5,1,30,6,17,1,4,?
50,7,9,13,0,5,1,33,7,18,1,5,?
49,7,8,12,0,5,1,31,7,18,1,5,?
41,7,9,9,0,5,0,28,7,14,1,5,?
40,7,8,8,0,5,0,26,7,14,1,5,?
33,8,4,5,0,6,1,21,4,12,1,2,?
43,6,10,12,0,4,1,31,6,15,1,5,?
42,6,9,11,0,4,1,29,6,15,1,5,?
46,6,10,13,0,4,1,32,7,16,1,6,?
45,6,9,12,0,4,1,30,7,16,1,6,?
37,6,10,9,0,4,0,27,7,12,1,6,?
36,6,9,8,0,4,0,25,7,12,1,6,?
29,7,5,5,0,5,1,20,4,10,1,3,?
43,6,9,12,0,4,1,30,6,15,1,5,?
42,6,8,11,0,4,1,28,6,15,1,5,?
46,6,9,13,0,4,1,31,7,16,1,6,?
45,6,8,12,0,4,1,29,7,16,1,6,?
37,6,9,9,0,4,0,26,7,12,1,6,?
36,6,8,8,0,4,0,24,7,12,1,6,?
29,7,4,5,0,5,1,19,4,10,1,3,?
40,6,8,11,0,4,1,28,5,14,1,4,?
39,6,7,10,0,4,1,26,5,14,1,4,?
43,6,8,12,0,4,1,29,6,15,1,5,?
42,6,7,11,0,4,1,27,6,15,1,5,?
34,6,8,8,0,4,0,24,6,11,1,5,?
33,6,7,7,0,4,0,22,6,11,1,5,?
26,7,3,4,0,5,1,17,3,9,1,2,?
74,8,6,19,0,7,1,42,5,31,0,2,?
97,9,8,25,0,8,2,55,6,40,0,3,?
93,10,7,25,0,9,2,53,6,39,0,3,?
41,5,6,9,0,4,0,26,5,18,0,2,?
64,6,8,15,0,5,1,39,6,27,0,3,?
60,7,7,15,0,6,1,37,6,26,0,3,?
32,4,5,7,0,3,0,21,4,14,0,2,?
55,5,7,13,0,4,1,34,5,23,0,3,?
51,6,6,13,0,5,1,32,5,22,0,3,?
13,2,2,3,0,1,0,10,2,6,0,1,?
36,3,4,9,0,2,1,23,3,15,0,2,?
32,4,3,9,0,3,1,21,3,14,0,2,?
26,6,1,5,0,3,1,15,1,7,0,0,?
18,5,1,3,0,2,0,11,1,5,0,0,?
26,10,0,6,0,9,5,22,0,14,9,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
37,6,4,10,0,2,1,24,3,12,0,2,?
20,6,4,2,0,2,0,15,3,5,0,2,?
33,6,4,9,0,2,1,23,3,11,0,2,?
16,6,4,1,0,2,0,14,3,4,0,2,?
38,6,3,10,0,2,1,23,3,12,0,2,?
21,6,3,2,0,2,0,14,3,5,0,2,?
34,6,3,9,0,2,1,22,3,11,0,2,?
17,6,3,1,0,2,0,13,3,4,0,2,?
27,5,1,9,0,2,1,17,1,9,0,1,?
10,5,1,1,0,2,0,8,1,2,0,1,?
4,2,0,0,0,1,0,3,0,1,0,0,?
37,6,4,10,0,2,1,24,3,12,0,2,?
20,6,4,2,0,2,0,15,3,5,0,2,?
33,6,4,9,0,2,1,23,3,11,0,2,?
16,6,4,1,0,2,0,14,3,4,0,2,?
38,6,3,10,0,2,1,23,3,12,0,2,?
21,6,3,2,0,2,0,14,3,5,0,2,?
34,6,3,9,0,2,1,22,3,11,0,2,?
17,6,3,1,0,2,0,13,3,4,0,2,?
4,2,0,0,0,1,0,3,0,1,0,0,?
37,6,4,10,0,2,1,24,3,12,0,2,?
20,6,4,2,0,2,0,15,3,5,0,2,?
33,6,4,9,0,2,1,23,3,11,0,2,?
16,6,4,1,0,2,0,14,3,4,0,2,?
38,6,3,10,0,2,1,23,3,12,0,2,?
21,6,3,2,0,2,0,14,3,5,0,2,?
34,6,3,9,0,2,1,22,3,11,0,2,?
17,6,3,1,0,2,0,13,3,4,0,2,?
4,2,0,0,0,1,0,3,0,1,0,0,?
37,6,4,10,0,2,1,24,3,12,0,2,?
20,6,4,2,0,2,0,15,3,5,0,2,?
33,6,4,9,0,2,1,23,3,11,0,2,?
16,6,4,1,0,2,0,14,3,4,0,2,?
38,6,3,10,0,2,1,23,3,12,0,2,?
21,6,3,2,0,2,0,14,3,5,0,2,?
34,6,3,9,0,2,1,22,3,11,0,2,?
17,6,3,1,0,2,0,13,3,4,0,2,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
6,3,0,1,0,1,0,5,0,1,0,0,?
13,5,1,2,0,3,1,10,1,4,1,0,?
9,4,1,1,0,2,0,7,1,2,0,0,?
13,5,1,2,0,3,1,10,1,4,1,0,?
9,4,1,1,0,2,0,7,1,2,0,0,?
6,2,2,0,0,1,0,6,1,2,0,0,?
6,2,1,0,0,1,0,5,1,2,0,0,?
4,1,1,1,0,0,0,4,1,1,0,1,?
18,2,3,5,0,1,0,12,3,7,0,2,?
28,2,6,8,0,1,0,19,5,11,0,3,?
21,2,5,6,0,1,0,15,4,8,0,3,?
11,2,2,3,0,1,0,8,2,4,0,2,?
68,5,7,23,0,3,3,41,5,26,0,5,?
43,5,5,13,0,3,2,27,4,16,0,4,?
49,5,5,15,0,3,2,30,4,19,0,4,?
24,5,3,5,0,3,1,16,3,9,0,3,?
42,4,4,13,0,2,2,26,3,16,0,3,?
17,4,2,3,0,2,1,12,2,6,0,2,?
19,4,3,5,0,1,0,14,2,6,0,2,?
10,4,1,2,0,1,0,8,1,3,0,1,?
9,3,0,3,0,0,0,7,0,0,0,0,?
8,2,0,1,0,1,0,5,0,3,0,0,?
3,2,0,1,0,1,0,4,0,1,1,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
0,0,0,0,0,0,0,1,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
0,0,0,0,0,0,0,1,0,0,0,0,?
6,3,0,1,0,1,0,5,0,1,0,0,?
6,3,0,1,0,1,0,5,0,1,0,0,?
10,2,2,2,0,1,0,8,1,4,0,0,?
10,2,1,2,0,1,0,7,1,4,0,0,?
6,2,0,1,0,1,0,4,0,2,0,0,?
8,2,0,2,0,1,0,5,0,3,0,0,?
10,2,0,2,0,1,0,6,0,4,0,0,?
6,3,0,1,0,1,0,5,0,1,0,0,?
4,1,0,2,0,0,0,4,0,1,0,0,?
4,1,0,2,0,0,0,4,0,1,0,0,?
25,15,0,4,0,14,3,23,0,17,14,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
2,2,0,0,0,1,0,3,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
9,4,0,0,0,2,0,6,0,3,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
6,3,0,1,0,1,0,5,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
17,5,2,1,0,4,0,11,1,7,1,0,?
17,5,1,1,0,4,0,10,1,7,1,0,?
9,3,0,0,0,2,0,5,0,3,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
6,3,0,1,0,1,0,5,0,1,0,0,?
6,3,0,1,0,1,0,5,0,1,0,0,?
6,2,0,1,0,1,0,4,0,2,0,0,?
11,1,1,3,0,0,0,7,1,4,0,0,?
23,1,2,7,0,0,1,14,2,9,0,0,?
23,1,2,7,0,0,1,14,2,9,0,0,?
10,2,3,2,0,0,0,9,2,3,0,2,?
10,2,2,2,0,0,0,8,2,3,0,2,?
24,2,2,9,0,0,1,15,2,9,0,2,?
8,2,2,2,0,0,0,7,2,2,0,2,?
18,1,1,3,0,0,0,10,1,7,0,1,?
4,1,1,1,0,0,0,4,1,1,0,1,?
4,1,1,1,0,0,0,4,1,1,0,1,?
18,2,3,5,0,1,0,12,3,7,0,2,?
28,2,6,8,0,1,0,19,5,11,0,3,?
21,2,5,6,0,1,0,15,4,8,0,3,?
11,2,2,3,0,1,0,8,2,4,0,2,?
78,5,7,27,0,3,3,45,5,30,0,5,?
43,5,5,13,0,3,2,27,4,16,0,4,?
59,5,5,19,0,3,2,34,4,23,0,4,?
24,5,3,5,0,3,1,16,3,9,0,3,?
52,4,4,17,0,2,2,30,3,20,0,3,?
17,4,2,3,0,2,1,12,2,6,0,2,?
182,14,13,44,0,11,0,87,8,45,0,6,?
155,14,11,35,0,11,0,74,7,38,0,5,?
150,14,11,33,0,11,0,72,7,37,0,5,?
123,14,9,24,0,11,0,59,6,30,0,4,?
170,14,11,41,0,11,0,80,7,41,0,5,?
143,14,9,32,0,11,0,67,6,34,0,4,?
138,14,9,30,0,11,0,65,6,33,0,4,?
111,14,7,21,0,11,0,52,5,26,0,3,?
182,14,12,44,0,11,0,86,8,45,0,6,?
155,14,10,35,0,11,0,73,7,38,0,5,?
150,14,10,33,0,11,0,71,7,37,0,5,?
123,14,8,24,0,11,0,58,6,30,0,4,?
170,14,10,41,0,11,0,79,7,41,0,5,?
143,14,8,32,0,11,0,66,6,34,0,4,?
138,14,8,30,0,11,0,64,6,33,0,4,?
111,14,6,21,0,11,0,51,5,26,0,3,?
182,14,12,44,0,11,0,86,8,45,0,6,?
155,14,10,35,0,11,0,73,7,38,0,5,?
150,14,10,33,0,11,0,71,7,37,0,5,?
123,14,8,24,0,11,0,58,6,30,0,4,?
170,14,10,41,0,11,0,79,7,41,0,5,?
143,14,8,32,0,11,0,66,6,34,0,4,?
138,14,8,30,0,11,0,64,6,33,0,4,?
111,14,6,21,0,11,0,51,5,26,0,3,?
182,14,11,44,0,11,0,85,8,45,0,6,?
155,14,9,35,0,11,0,72,7,38,0,5,?
150,14,9,33,0,11,0,70,7,37,0,5,?
123,14,7,24,0,11,0,57,6,30,0,4,?
170,14,9,41,0,11,0,78,7,41,0,5,?
143,14,7,32,0,11,0,65,6,34,0,4,?
138,14,7,30,0,11,0,63,6,33,0,4,?
111,14,5,21,0,11,0,50,5,26,0,3,?
4,3,0,1,0,2,0,5,0,2,2,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
26,3,3,4,0,2,1,19,2,11,1,0,?
10,2,1,2,0,1,1,10,1,5,1,0,?
6,2,0,1,0,1,0,4,0,2,0,0,?
15,3,1,2,0,1,0,9,1,5,0,1,?
10,3,1,1,0,1,0,7,1,3,0,1,?
29,1,3,11,0,0,1,19,2,11,0,0,?
8,1,1,3,0,0,0,7,1,3,0,0,?
1,1,0,1,0,0,0,3,0,0,0,0,?
23,1,1,10,0,1,2,17,1,11,1,0,?
14,0,2,5,0,0,1,12,1,6,0,0,?
15,2,0,6,0,1,1,11,0,7,1,0,?
0,1,0,0,0,1,0,2,0,1,1,0,?
8,5,0,1,0,2,0,7,0,2,2,0,?
22,6,0,3,0,2,0,12,0,7,0,0,?
5,2,0,1,0,1,1,5,0,2,1,0,?
18,3,0,6,0,1,1,11,0,7,0,0,?
27,4,4,2,0,1,0,16,2,9,0,0,?
8,2,2,0,0,0,0,7,1,2,0,0,?
6,1,0,2,0,0,0,5,0,2,0,0,?
44,7,3,1,0,0,1,23,2,15,0,0,?
17,3,1,1,0,0,1,11,1,5,0,0,?
49,2,5,12,0,0,4,32,4,17,0,2,?
44,2,4,11,0,0,4,29,3,15,0,1,?
29,2,2,7,0,0,4,21,2,11,0,1,?
24,2,1,6,0,0,4,18,1,9,0,0,?
31,4,3,9,0,1,1,20,2,11,0,0,?
6,2,1,1,0,0,0,6,1,1,0,0,?
64,22,1,13,0,19,1,38,0,25,6,0,?
6,1,1,2,0,0,0,6,0,2,0,0,?
6,1,0,2,0,0,0,5,0,2,0,0,?
13,3,0,3,0,1,1,8,0,4,0,0,?
11,3,0,2,0,1,1,7,0,3,0,0,?
28,4,2,9,0,1,2,18,1,10,0,0,?
26,4,1,8,0,1,2,16,1,9,0,0,?
17,3,1,5,0,0,1,12,0,4,0,0,?
5,1,0,1,0,0,0,4,0,1,0,0,?
5,1,2,2,0,0,0,6,1,1,0,0,?
22,2,4,4,0,0,0,15,3,7,0,0,?
12,1,2,3,0,0,0,9,2,4,0,0,?
23,6,0,6,0,5,2,15,0,10,3,0,?
16,4,2,2,0,2,0,11,1,6,0,0,?
16,4,1,2,0,2,0,10,1,6,0,0,?
3,0,0,1,0,0,1,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
9,5,0,1,0,2,0,7,0,2,2,0,?
5,1,0,1,0,0,1,4,0,1,0,0,?
3,2,0,1,0,1,0,4,0,1,1,0,?
3,0,0,1,0,0,1,3,0,1,0,0,?
12,4,2,0,0,2,0,9,1,4,0,0,?
12,4,1,0,0,2,0,8,1,4,0,0,?
6,3,0,1,0,1,0,5,0,1,0,0,?
21,3,2,7,0,2,1,15,1,9,0,1,?
9,3,2,1,0,2,0,8,1,4,0,1,?
10,1,0,2,1,0,1,6,0,3,0,0,?
7,3,1,2,0,2,0,7,0,2,0,0,?
7,1,0,1,1,0,1,5,0,2,0,0,?
37,8,1,12,0,1,2,24,1,15,0,1,?
23,8,1,5,0,1,1,16,1,9,0,1,?
3,1,0,2,0,0,0,4,0,0,0,0,?
3,1,0,2,0,0,0,4,0,0,0,0,?
120,20,6,31,0,7,6,68,4,46,0,1,?
119,15,5,39,0,7,7,71,4,47,0,1,?
117,20,6,29,0,7,6,66,4,45,0,1,?
116,15,5,37,0,7,7,69,4,46,0,1,?
9,2,1,1,0,0,1,8,1,3,0,0,?
5,3,0,0,0,1,0,4,0,2,0,0,?
9,3,0,2,0,1,0,6,0,4,0,0,?
15,5,1,3,0,2,0,10,1,7,0,1,?
9,3,1,2,0,1,0,7,1,4,0,1,?
15,5,1,3,0,2,0,10,1,7,0,1,?
9,3,1,2,0,1,0,7,1,4,0,1,?
15,5,1,3,0,2,0,10,1,7,0,1,?
9,3,1,2,0,1,0,7,1,4,0,1,?
22,19,0,1,0,3,2,23,0,22,3,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
8,4,0,4,0,4,0,9,0,4,0,0,?
9,2,2,2,0,0,0,8,2,3,0,1,?
29,3,4,4,0,0,1,18,4,10,0,2,?
37,4,6,5,0,0,1,23,6,13,0,3,?
78,9,11,15,0,1,3,48,11,30,0,4,?
65,7,11,9,0,0,2,39,11,24,0,4,?
54,6,10,7,0,0,1,34,10,20,0,4,?
65,9,11,14,0,1,2,42,11,25,0,4,?
52,7,11,8,0,0,1,33,11,19,0,4,?
41,6,10,6,0,0,0,28,10,15,0,4,?
73,8,10,14,0,1,3,45,10,28,0,3,?
60,6,10,8,0,0,2,36,10,22,0,3,?
49,5,9,6,0,0,1,31,9,18,0,3,?
55,7,9,12,0,1,2,36,9,21,0,3,?
42,5,9,6,0,0,1,27,9,15,0,3,?
31,4,8,4,0,0,0,22,8,11,0,3,?
73,8,10,14,0,1,3,45,10,28,0,3,?
60,6,10,8,0,0,2,36,10,22,0,3,?
49,5,9,6,0,0,1,31,9,18,0,3,?
60,8,10,13,0,1,2,39,10,23,0,3,?
47,6,10,7,0,0,1,30,10,17,0,3,?
36,5,9,5,0,0,0,25,9,13,0,3,?
68,7,9,13,0,1,3,42,9,26,0,2,?
55,5,9,7,0,0,2,33,9,20,0,2,?
44,4,8,5,0,0,1,28,8,16,0,2,?
50,6,8,11,0,1,2,33,8,19,0,2,?
37,4,8,5,0,0,1,24,8,13,0,2,?
26,3,7,3,0,0,0,19,7,9,0,2,?
32,3,5,4,0,0,1,20,5,11,0,2,?
73,8,10,14,0,1,3,45,10,28,0,3,?
60,6,10,8,0,0,2,36,10,22,0,3,?
49,5,9,6,0,0,1,31,9,18,0,3,?
60,8,10,13,0,1,2,39,10,23,0,3,?
47,6,10,7,0,0,1,30,10,17,0,3,?
36,5,9,5,0,0,0,25,9,13,0,3,?
68,7,9,13,0,1,3,42,9,26,0,2,?
55,5,9,7,0,0,2,33,9,20,0,2,?
44,4,8,5,0,0,1,28,8,16,0,2,?
50,6,8,11,0,1,2,33,8,19,0,2,?
37,4,8,5,0,0,1,24,8,13,0,2,?
26,3,7,3,0,0,0,19,7,9,0,2,?
68,7,9,13,0,1,3,42,9,26,0,2,?
55,5,9,7,0,0,2,33,9,20,0,2,?
44,4,8,5,0,0,1,28,8,16,0,2,?
55,7,9,12,0,1,2,36,9,21,0,2,?
42,5,9,6,0,0,1,27,9,15,0,2,?
31,4,8,4,0,0,0,22,8,11,0,2,?
63,6,8,12,0,1,3,39,8,24,0,1,?
50,4,8,6,0,0,2,30,8,18,0,1,?
39,3,7,4,0,0,1,25,7,14,0,1,?
45,5,7,10,0,1,2,30,7,17,0,1,?
32,3,7,4,0,0,1,21,7,11,0,1,?
21,2,6,2,0,0,0,16,6,7,0,1,?
4,1,1,1,0,0,0,5,1,1,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
7,3,0,2,0,2,1,7,0,3,2,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,2,0,1,0,1,0,4,0,1,0,0,?
3,2,0,1,0,1,0,4,0,1,0,0,?
5,1,0,0,1,0,0,4,0,1,0,0,?
5,2,0,1,0,1,0,5,0,2,0,0,?
7,3,0,3,0,3,1,8,0,4,1,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
4,2,0,1,0,0,0,4,0,0,0,0,?
4,2,0,1,0,0,0,4,0,0,0,0,?
4,2,0,1,0,0,0,4,0,0,0,0,?
5,5,0,0,0,0,0,6,0,0,0,0,?
37,3,0,15,0,1,1,20,0,15,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
5,3,0,1,0,1,0,5,0,1,1,0,?
7,1,0,2,0,0,1,6,0,2,0,0,?
20,4,0,0,0,0,0,11,0,6,0,0,?
95,17,13,5,0,2,1,55,9,31,0,0,?
83,16,11,5,0,2,1,49,8,27,0,0,?
63,14,10,0,0,0,0,38,7,19,0,0,?
76,14,11,5,0,2,1,47,8,25,0,0,?
64,13,9,5,0,2,1,41,7,21,0,0,?
44,11,8,0,0,0,0,30,6,13,0,0,?
56,11,8,5,0,2,1,37,6,18,0,0,?
44,10,6,5,0,2,1,31,5,14,0,0,?
24,8,5,0,0,0,0,20,4,6,0,0,?
49,11,5,5,0,2,1,32,4,16,0,0,?
37,10,3,5,0,2,1,26,3,12,0,0,?
17,8,2,0,0,0,0,15,2,4,0,0,?
96,9,7,8,0,0,4,48,5,31,0,0,?
83,8,5,8,0,0,4,42,4,27,0,0,?
95,9,7,8,0,0,4,47,5,30,0,0,?
82,8,5,8,0,0,4,41,4,26,0,0,?
60,6,1,8,0,0,4,30,1,19,0,0,?
14,3,0,2,0,2,1,10,0,6,0,0,?
35,12,4,13,0,12,1,31,4,23,6,2,?
101,21,7,40,0,21,5,74,7,55,7,3,?
101,21,7,39,0,21,5,73,7,55,7,3,?
101,21,7,39,0,21,5,73,7,55,7,3,?
101,21,7,38,0,21,5,72,7,55,7,3,?
56,18,7,19,0,18,2,47,7,34,7,3,?
56,18,7,18,0,18,2,46,7,34,7,3,?
56,18,7,18,0,18,2,46,7,34,7,3,?
56,18,7,17,0,18,2,45,7,34,7,3,?
16,10,4,5,0,10,0,20,4,14,6,2,?
82,19,7,32,0,19,4,63,7,46,7,3,?
82,19,7,31,0,19,4,62,7,46,7,3,?
82,19,7,31,0,19,4,62,7,46,7,3,?
82,19,7,30,0,19,4,61,7,46,7,3,?
37,16,7,11,0,16,1,36,7,25,7,3,?
37,16,7,10,0,16,1,35,7,25,7,3,?
37,16,7,10,0,16,1,35,7,25,7,3,?
37,16,7,9,0,16,1,34,7,25,7,3,?
35,11,4,13,0,11,1,30,4,22,5,2,?
101,20,7,40,0,20,5,73,7,54,6,3,?
101,20,7,39,0,20,5,72,7,54,6,3,?
101,20,7,39,0,20,5,72,7,54,6,3,?
101,20,7,38,0,20,5,71,7,54,6,3,?
56,17,7,19,0,17,2,46,7,33,6,3,?
56,17,7,18,0,17,2,45,7,33,6,3,?
56,17,7,18,0,17,2,45,7,33,6,3,?
56,17,7,17,0,17,2,44,7,33,6,3,?
16,9,4,5,0,9,0,19,4,13,5,2,?
82,18,7,32,0,18,4,62,7,45,6,3,?
82,18,7,31,0,18,4,61,7,45,6,3,?
82,18,7,31,0,18,4,61,7,45,6,3,?
82,18,7,30,0,18,4,60,7,45,6,3,?
37,15,7,11,0,15,1,35,7,24,6,3,?
37,15,7,10,0,15,1,34,7,24,6,3,?
37,15,7,10,0,15,1,34,7,24,6,3,?
37,15,7,9,0,15,1,33,7,24,6,3,?
