@relation observations_20.arff_clustered

@attribute Instance_number numeric
@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}
@attribute Cluster {cluster0,cluster1}

@data
395,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
396,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
397,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
398,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
399,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
400,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
401,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
402,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
403,0,2,0,4,1,0,4,0,0,0,0,0,?,cluster0
404,0,5,0,6,0,0,7,0,0,2,2,2,?,cluster0
405,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
406,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
407,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
408,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
409,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
410,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
411,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
412,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
413,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
414,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
415,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
416,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
417,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
418,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
419,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
420,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
421,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
422,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
423,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
424,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
425,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
426,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
427,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
428,0,3,0,6,0,2,7,1,1,0,2,2,?,cluster0
429,0,2,0,5,0,1,6,1,1,0,1,2,?,cluster0
430,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
431,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
432,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
433,0,2,0,6,2,1,9,0,1,0,1,3,?,cluster0
434,0,3,1,14,6,3,22,0,3,0,2,8,?,cluster0
435,0,3,1,14,6,3,22,0,3,0,2,8,?,cluster0
436,1,4,2,14,5,2,22,0,2,0,3,8,?,cluster0
437,0,2,0,18,7,5,28,3,4,0,1,11,?,cluster0
438,0,2,0,17,6,5,26,3,4,0,1,10,?,cluster0
439,0,2,0,14,5,4,20,3,3,0,1,8,?,cluster0
440,0,2,0,7,2,1,10,1,1,0,1,4,?,cluster0
441,0,1,1,12,8,1,20,1,1,0,0,8,?,cluster0
442,0,1,0,4,1,1,4,1,1,0,0,1,?,cluster0
443,0,1,0,4,1,1,4,1,1,0,0,1,?,cluster0
444,0,3,0,9,2,3,12,2,3,0,2,4,?,cluster0
445,0,4,0,17,6,5,26,3,5,0,3,10,?,cluster1
446,0,4,0,24,9,8,36,4,7,0,3,14,?,cluster1
447,0,4,0,20,7,7,29,4,6,0,3,11,?,cluster1
448,0,4,0,13,4,4,19,3,4,0,3,7,?,cluster0
449,0,3,0,14,5,4,21,3,4,0,2,8,?,cluster0
450,0,3,0,21,8,7,31,4,6,0,2,12,?,cluster1
451,0,3,0,17,6,6,24,4,5,0,2,9,?,cluster1
452,0,3,0,10,3,3,14,3,3,0,2,5,?,cluster0
453,0,7,4,52,30,8,90,6,6,0,5,34,?,cluster1
454,0,7,3,37,19,6,62,5,5,0,5,23,?,cluster1
455,0,6,3,44,24,8,74,6,6,0,4,28,?,cluster1
456,0,6,2,29,13,6,46,5,5,0,4,17,?,cluster1
457,0,7,3,41,22,6,71,5,5,0,5,27,?,cluster1
458,0,7,2,26,11,4,43,4,4,0,5,16,?,cluster1
459,0,6,2,33,16,6,55,5,5,0,4,21,?,cluster1
460,0,6,1,18,5,4,27,4,4,0,4,10,?,cluster0
461,0,6,3,37,20,5,64,4,4,0,4,24,?,cluster1
462,0,6,2,22,9,3,36,3,3,0,4,13,?,cluster0
463,0,5,2,29,14,5,48,4,4,0,3,18,?,cluster1
464,0,5,1,14,3,3,20,3,3,0,3,7,?,cluster0
465,0,6,0,23,9,4,41,3,3,0,3,10,?,cluster0
466,0,6,0,16,6,2,29,2,2,0,3,6,?,cluster0
467,0,5,0,20,8,4,34,3,3,0,2,8,?,cluster0
468,0,5,0,13,5,2,22,2,2,0,2,4,?,cluster0
469,0,3,0,6,2,0,9,0,0,0,0,0,?,cluster0
470,0,3,0,8,3,0,14,0,0,0,0,1,?,cluster0
471,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
472,0,4,2,20,8,2,32,0,2,0,1,13,?,cluster0
473,0,5,3,30,10,5,49,0,4,0,1,19,?,cluster0
474,0,4,3,28,4,8,45,0,6,0,0,16,?,cluster1
475,0,4,3,29,5,8,46,0,6,0,0,16,?,cluster1
476,0,2,2,21,3,6,32,0,5,0,0,12,?,cluster1
477,0,2,2,22,4,6,33,0,5,0,0,12,?,cluster1
478,0,3,2,18,2,5,28,0,4,0,0,10,?,cluster0
479,0,3,2,19,3,5,29,0,4,0,0,10,?,cluster0
480,0,1,1,11,1,3,15,0,3,0,0,6,?,cluster0
481,0,1,1,12,2,3,16,0,3,0,0,6,?,cluster0
482,0,2,7,35,20,3,55,0,2,0,1,18,?,cluster0
483,0,2,7,31,18,1,48,0,1,0,1,17,?,cluster0
484,0,2,0,9,2,2,10,0,2,0,1,3,?,cluster0
485,0,1,0,7,1,2,8,0,2,0,0,2,?,cluster0
486,0,2,0,7,2,1,7,0,1,0,1,2,?,cluster0
487,0,7,0,19,6,4,28,2,4,2,5,11,?,cluster0
488,0,6,0,18,6,4,27,2,4,1,4,10,?,cluster0
489,0,5,0,15,5,3,23,2,3,1,3,8,?,cluster0
490,0,7,0,25,9,6,39,3,6,2,5,14,?,cluster1
491,0,6,0,24,9,6,38,3,6,1,4,13,?,cluster1
492,0,5,0,21,8,5,34,3,5,1,3,11,?,cluster1
493,0,7,0,24,8,6,37,3,6,2,5,14,?,cluster1
494,0,6,0,23,8,6,36,3,6,1,4,13,?,cluster1
495,0,5,0,20,7,5,32,3,5,1,3,11,?,cluster1
496,0,7,0,18,5,4,26,2,4,2,5,11,?,cluster0
497,0,6,0,17,5,4,25,2,4,1,4,10,?,cluster0
498,0,5,0,14,4,3,21,2,3,1,3,8,?,cluster0
499,0,7,0,24,8,6,37,3,6,2,5,14,?,cluster1
500,0,6,0,23,8,6,36,3,6,1,4,13,?,cluster1
501,0,5,0,20,7,5,32,3,5,1,3,11,?,cluster1
502,0,7,0,23,7,6,35,3,6,2,5,14,?,cluster1
503,0,6,0,22,7,6,34,3,6,1,4,13,?,cluster1
504,0,5,0,19,6,5,30,3,5,1,3,11,?,cluster1
505,0,3,0,8,1,2,9,0,1,0,0,2,?,cluster0
506,0,3,0,7,2,1,10,0,1,0,0,2,?,cluster0
507,0,3,0,6,2,0,10,0,0,0,1,3,?,cluster0
508,0,9,0,18,1,3,29,0,2,0,4,11,?,cluster0
509,0,4,0,8,0,1,9,0,1,0,1,3,?,cluster0
510,0,3,4,56,34,8,103,2,6,0,1,33,?,cluster1
511,0,3,4,55,33,8,99,2,6,0,1,33,?,cluster1
512,0,3,4,48,30,5,86,1,4,0,1,29,?,cluster0
513,0,3,3,35,20,4,63,1,3,0,1,20,?,cluster0
514,0,3,3,28,17,1,50,0,1,0,1,16,?,cluster0
515,0,5,0,14,8,0,30,0,0,0,0,7,?,cluster0
516,0,5,0,7,1,0,10,0,0,0,2,2,?,cluster0
517,0,6,0,25,18,0,46,0,0,0,4,8,?,cluster0
518,0,4,0,7,1,1,9,0,1,0,1,2,?,cluster0
519,0,4,0,9,2,2,12,0,2,0,1,3,?,cluster0
520,0,4,1,26,11,6,43,1,5,0,1,14,?,cluster1
521,0,4,1,24,9,6,39,1,5,0,1,13,?,cluster1
522,0,4,1,16,5,3,24,0,3,0,1,8,?,cluster0
523,0,5,0,12,4,2,16,2,2,0,3,4,?,cluster0
524,0,4,0,10,3,2,12,2,2,0,2,3,?,cluster0
525,0,3,0,7,2,1,7,1,1,0,1,1,?,cluster0
526,0,3,1,17,8,3,22,2,2,0,1,6,?,cluster0
527,0,3,1,12,5,1,15,1,1,0,1,4,?,cluster0
528,0,2,4,33,22,2,52,0,1,0,0,19,?,cluster0
529,0,2,4,30,20,1,47,0,1,0,0,17,?,cluster0
530,0,9,3,66,27,14,110,8,10,0,4,37,?,cluster1
531,0,7,3,53,21,12,84,7,9,0,2,27,?,cluster1
532,0,12,3,78,30,18,131,11,13,0,6,45,?,cluster1
533,0,10,3,65,24,16,105,10,12,0,4,35,?,cluster1
534,0,9,3,66,26,15,110,9,11,0,4,38,?,cluster1
535,0,7,3,53,20,13,84,8,10,0,2,28,?,cluster1
536,0,10,3,73,29,17,120,10,12,0,5,41,?,cluster1
537,0,8,3,60,23,15,94,9,11,0,3,31,?,cluster1
538,0,7,3,61,25,14,99,8,10,0,3,34,?,cluster1
539,0,5,3,48,19,12,73,7,9,0,1,24,?,cluster1
540,0,6,3,54,23,11,89,6,8,0,2,30,?,cluster1
541,0,4,3,41,17,9,63,5,7,0,0,20,?,cluster1
542,0,6,3,47,21,8,78,5,6,0,2,26,?,cluster1
543,0,4,3,34,15,6,52,4,5,0,0,16,?,cluster1
544,0,9,3,65,26,14,108,8,10,0,4,37,?,cluster1
545,0,7,3,52,20,12,82,7,9,0,2,27,?,cluster1
546,0,12,3,77,29,18,129,11,13,0,6,45,?,cluster1
547,0,10,3,64,23,16,103,10,12,0,4,35,?,cluster1
548,0,9,3,65,25,15,108,9,11,0,4,38,?,cluster1
549,0,7,3,52,19,13,82,8,10,0,2,28,?,cluster1
550,0,10,3,72,28,17,118,10,12,0,5,41,?,cluster1
551,0,8,3,59,22,15,92,9,11,0,3,31,?,cluster1
552,0,7,3,60,24,14,97,8,10,0,3,34,?,cluster1
553,0,5,3,47,18,12,71,7,9,0,1,24,?,cluster1
554,0,6,3,53,22,11,87,6,8,0,2,30,?,cluster1
555,0,4,3,40,16,9,61,5,7,0,0,20,?,cluster1
556,0,6,3,46,20,8,76,5,6,0,2,26,?,cluster1
557,0,4,3,33,14,6,50,4,5,0,0,16,?,cluster1
558,0,9,2,55,21,11,90,6,8,0,4,31,?,cluster1
559,0,7,2,42,15,9,64,5,7,0,2,21,?,cluster1
560,0,12,2,67,24,15,111,9,11,0,6,39,?,cluster1
561,0,10,2,54,18,13,85,8,10,0,4,29,?,cluster1
562,0,9,2,55,20,12,90,7,9,0,4,32,?,cluster1
563,0,7,2,42,14,10,64,6,8,0,2,22,?,cluster1
564,0,10,2,62,23,14,100,8,10,0,5,35,?,cluster1
565,0,8,2,49,17,12,74,7,9,0,3,25,?,cluster1
566,0,7,2,50,19,11,79,6,8,0,3,28,?,cluster1
567,0,5,2,37,13,9,53,5,7,0,1,18,?,cluster1
568,0,6,2,43,17,8,69,4,6,0,2,24,?,cluster1
569,0,4,2,30,11,6,43,3,5,0,0,14,?,cluster1
570,0,6,2,36,15,5,58,3,4,0,2,20,?,cluster1
571,0,4,2,23,9,3,32,2,3,0,0,10,?,cluster0
572,0,3,0,6,1,1,7,0,1,0,0,1,?,cluster0
573,0,3,1,29,10,8,42,2,7,0,0,14,?,cluster1
574,0,3,1,28,9,8,41,2,7,0,0,14,?,cluster1
575,0,3,1,24,7,7,35,1,6,0,0,11,?,cluster1
576,0,3,1,28,10,7,41,2,6,0,0,14,?,cluster1
577,0,3,1,27,9,7,40,2,6,0,0,14,?,cluster1
578,0,3,1,22,7,5,33,0,4,0,0,11,?,cluster0
579,0,3,1,14,4,2,19,0,2,0,0,7,?,cluster0
580,0,6,2,53,30,9,100,2,7,0,2,33,?,cluster1
581,0,6,2,54,31,9,103,3,8,0,2,34,?,cluster1
582,0,6,2,53,30,9,100,3,8,0,2,34,?,cluster1
583,0,6,2,44,26,5,83,1,5,0,2,29,?,cluster1
584,0,4,1,43,23,9,80,2,7,0,0,25,?,cluster1
585,0,4,1,44,24,9,83,3,8,0,0,26,?,cluster1
586,0,4,1,43,23,9,80,3,8,0,0,26,?,cluster1
587,0,4,1,34,19,5,63,1,5,0,0,21,?,cluster1
588,0,6,2,52,30,9,99,2,7,0,2,32,?,cluster1
589,0,6,2,53,31,9,102,3,8,0,2,33,?,cluster1
590,0,6,2,52,30,9,99,3,8,0,2,33,?,cluster1
591,0,6,2,43,26,5,82,1,5,0,2,28,?,cluster1
592,0,4,1,42,23,9,79,2,7,0,0,24,?,cluster1
593,0,4,1,43,24,9,82,3,8,0,0,25,?,cluster1
594,0,4,1,42,23,9,79,3,8,0,0,25,?,cluster1
595,0,4,1,33,19,5,62,1,5,0,0,20,?,cluster1
596,0,6,2,52,30,9,99,2,7,0,2,32,?,cluster1
597,0,6,2,53,31,9,102,3,8,0,2,33,?,cluster1
598,0,6,2,52,30,9,99,3,8,0,2,33,?,cluster1
599,0,6,2,43,26,5,82,1,5,0,2,28,?,cluster1
600,0,4,1,42,23,9,79,2,7,0,0,24,?,cluster1
601,0,4,1,43,24,9,82,3,8,0,0,25,?,cluster1
602,0,4,1,42,23,9,79,3,8,0,0,25,?,cluster1
603,0,4,1,33,19,5,62,1,5,0,0,20,?,cluster1
604,0,6,2,51,30,9,98,2,7,0,2,31,?,cluster1
605,0,6,2,52,31,9,101,3,8,0,2,32,?,cluster1
606,0,6,2,51,30,9,98,3,8,0,2,32,?,cluster1
607,0,6,2,42,26,5,81,1,5,0,2,27,?,cluster1
608,0,4,1,41,23,9,78,2,7,0,0,23,?,cluster1
609,0,4,1,42,24,9,81,3,8,0,0,24,?,cluster1
610,0,4,1,41,23,9,78,3,8,0,0,24,?,cluster1
611,0,4,1,32,19,5,61,1,5,0,0,19,?,cluster1
612,0,6,2,52,30,9,99,2,7,0,2,32,?,cluster1
613,0,6,2,53,31,9,102,3,8,0,2,33,?,cluster1
614,0,6,2,52,30,9,99,3,8,0,2,33,?,cluster1
615,0,6,2,43,26,5,82,1,5,0,2,28,?,cluster1
616,0,4,1,42,23,9,79,2,7,0,0,24,?,cluster1
617,0,4,1,43,24,9,82,3,8,0,0,25,?,cluster1
618,0,4,1,42,23,9,79,3,8,0,0,25,?,cluster1
619,0,4,1,33,19,5,62,1,5,0,0,20,?,cluster1
620,0,6,2,51,30,9,98,2,7,0,2,31,?,cluster1
621,0,6,2,52,31,9,101,3,8,0,2,32,?,cluster1
622,0,6,2,51,30,9,98,3,8,0,2,32,?,cluster1
623,0,6,2,42,26,5,81,1,5,0,2,27,?,cluster1
624,0,4,1,41,23,9,78,2,7,0,0,23,?,cluster1
625,0,4,1,42,24,9,81,3,8,0,0,24,?,cluster1
626,0,4,1,41,23,9,78,3,8,0,0,24,?,cluster1
627,0,4,1,32,19,5,61,1,5,0,0,19,?,cluster1
628,0,6,2,51,30,9,98,2,7,0,2,31,?,cluster1
629,0,6,2,52,31,9,101,3,8,0,2,32,?,cluster1
630,0,6,2,51,30,9,98,3,8,0,2,32,?,cluster1
631,0,6,2,42,26,5,81,1,5,0,2,27,?,cluster1
632,0,4,1,41,23,9,78,2,7,0,0,23,?,cluster1
633,0,4,1,42,24,9,81,3,8,0,0,24,?,cluster1
634,0,4,1,41,23,9,78,3,8,0,0,24,?,cluster1
635,0,4,1,32,19,5,61,1,5,0,0,19,?,cluster1
636,0,6,2,50,30,9,97,2,7,0,2,30,?,cluster1
637,0,6,2,51,31,9,100,3,8,0,2,31,?,cluster1
638,0,6,2,50,30,9,97,3,8,0,2,31,?,cluster1
639,0,6,2,41,26,5,80,1,5,0,2,26,?,cluster1
640,0,4,1,40,23,9,77,2,7,0,0,22,?,cluster1
641,0,4,1,41,24,9,80,3,8,0,0,23,?,cluster1
642,0,4,1,40,23,9,77,3,8,0,0,23,?,cluster1
643,0,4,1,31,19,5,60,1,5,0,0,18,?,cluster1
644,0,3,0,6,2,0,9,0,0,0,0,2,?,cluster0
645,0,2,0,7,1,2,7,1,1,0,0,2,?,cluster0
646,0,2,0,6,1,1,7,1,1,0,0,2,?,cluster0
647,0,4,2,37,24,4,67,1,3,0,0,22,?,cluster0
648,0,4,1,24,12,4,36,1,3,0,0,12,?,cluster0
649,0,4,1,17,9,1,23,0,1,0,0,8,?,cluster0
650,0,3,0,33,15,8,56,2,6,0,0,20,?,cluster1
651,0,3,0,30,12,8,49,2,6,0,0,18,?,cluster1
652,0,3,0,21,8,5,33,1,4,0,0,12,?,cluster0
653,0,3,0,17,6,4,26,1,3,0,0,9,?,cluster0
654,0,3,0,8,2,1,10,0,1,0,0,3,?,cluster0
655,0,5,0,7,0,1,7,0,1,0,1,1,?,cluster0
656,0,6,12,106,79,4,192,1,2,0,2,74,?,cluster0
657,0,6,13,109,83,3,200,1,2,0,2,77,?,cluster0
658,0,1,0,4,0,1,3,0,0,0,0,1,?,cluster0
659,0,1,0,6,2,1,5,0,0,0,0,1,?,cluster0
660,0,1,0,4,0,1,3,0,0,0,0,1,?,cluster0
661,1,1,0,5,1,1,5,0,0,0,0,1,?,cluster0
662,1,1,0,3,0,0,4,0,0,0,0,1,?,cluster0
663,0,3,1,12,7,0,20,0,0,0,0,6,?,cluster0
664,0,4,1,12,6,0,18,0,0,0,0,5,?,cluster0
665,0,7,0,9,0,1,9,0,1,0,1,1,?,cluster0
666,0,8,7,101,80,2,183,0,1,0,2,28,?,cluster0
667,0,1,0,4,1,0,4,0,0,0,0,1,?,cluster0
668,0,3,0,27,14,6,49,2,4,0,0,16,?,cluster1
669,0,3,0,30,15,7,54,3,5,0,0,18,?,cluster1
670,0,3,0,29,15,6,56,3,5,0,0,18,?,cluster1
671,0,3,0,15,5,4,23,1,3,0,0,7,?,cluster0
672,0,3,0,8,2,1,10,0,1,0,0,3,?,cluster0
673,0,3,0,7,3,0,12,0,0,0,1,4,?,cluster0
674,0,3,0,4,0,0,6,0,0,0,2,2,?,cluster0
675,0,3,0,9,1,3,11,1,2,0,2,4,?,cluster0
676,0,3,0,8,1,2,11,1,2,0,2,4,?,cluster0
677,0,2,0,6,0,2,6,1,1,0,1,2,?,cluster0
678,0,3,0,7,3,0,8,0,0,0,1,1,?,cluster0
679,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
680,0,5,0,10,4,0,8,0,0,5,5,9,?,cluster0
681,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
682,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
683,0,3,0,7,3,0,6,0,0,3,3,6,?,cluster0
684,0,7,1,25,9,3,43,0,2,2,3,16,?,cluster0
685,0,4,0,10,2,1,14,0,1,1,1,4,?,cluster0
686,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
687,0,2,0,3,0,0,2,0,0,1,1,1,?,cluster0
688,0,1,0,2,0,0,0,0,0,1,1,1,?,cluster0
689,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
690,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
691,0,0,6,49,40,0,88,0,0,0,0,38,?,cluster0
692,0,1,0,5,2,0,7,0,0,0,0,3,?,cluster0
693,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
694,0,5,0,7,1,0,9,0,0,1,1,1,?,cluster0
695,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
696,0,8,1,18,7,1,21,1,1,3,7,12,?,cluster0
697,0,7,1,15,5,1,17,1,1,3,6,10,?,cluster0
698,0,1,0,5,3,0,4,0,0,0,1,2,?,cluster0
699,0,3,0,5,1,0,7,0,0,0,2,2,?,cluster0
700,0,6,0,8,1,0,12,0,0,1,4,4,?,cluster0
701,0,3,0,4,0,0,0,0,0,3,3,3,?,cluster0
702,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
703,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
704,0,9,0,13,1,0,22,0,0,2,4,8,?,cluster0
705,0,1,0,6,3,1,4,0,0,0,0,0,?,cluster0
706,0,1,0,5,2,0,6,0,0,0,0,2,?,cluster0
707,0,8,3,20,2,4,27,0,2,2,6,14,?,cluster0
708,0,4,2,10,0,2,12,0,1,2,4,7,?,cluster0
709,1,1,1,6,2,0,7,0,0,0,0,2,?,cluster0
710,0,14,3,69,18,16,108,3,11,0,11,40,?,cluster1
711,0,14,3,68,18,15,108,3,11,0,11,40,?,cluster1
712,0,12,3,64,17,14,99,2,10,0,10,37,?,cluster1
713,0,12,3,59,15,13,89,1,9,0,10,34,?,cluster1
714,0,10,3,51,14,10,77,0,7,0,8,29,?,cluster1
715,0,9,3,44,14,7,67,0,5,0,7,25,?,cluster1
716,0,11,3,61,17,14,93,3,10,0,9,35,?,cluster1
717,0,11,3,60,17,13,93,3,10,0,9,35,?,cluster1
718,0,9,3,56,16,12,84,2,9,0,8,32,?,cluster1
719,0,9,3,51,14,11,74,1,8,0,8,29,?,cluster1
720,0,7,3,43,13,8,62,0,6,0,6,24,?,cluster1
721,0,6,3,36,13,5,52,0,4,0,5,20,?,cluster0
722,0,10,3,52,15,11,81,3,8,0,8,31,?,cluster1
723,0,10,3,51,15,10,81,3,8,0,8,31,?,cluster1
724,0,8,3,47,14,9,72,2,7,0,7,28,?,cluster1
725,0,8,3,42,12,8,62,1,6,0,7,25,?,cluster1
726,0,6,3,34,11,5,50,0,4,0,5,20,?,cluster0
727,0,5,3,27,11,2,40,0,2,0,4,16,?,cluster0
728,0,1,0,2,0,0,0,0,0,1,1,1,?,cluster0
729,0,12,0,22,5,0,37,0,0,5,6,14,?,cluster0
730,0,2,0,6,0,2,6,0,1,0,1,2,?,cluster0
731,0,2,0,5,0,1,6,0,1,0,1,2,?,cluster0
732,0,5,1,10,2,1,13,0,1,1,3,4,?,cluster0
733,0,4,0,7,1,1,9,0,1,0,2,2,?,cluster0
734,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
735,0,1,0,3,1,0,4,0,0,0,0,1,?,cluster0
736,0,1,0,3,0,0,3,0,0,0,0,1,?,cluster0
737,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
738,0,2,1,4,0,0,5,0,0,0,1,2,?,cluster0
739,0,1,0,3,1,0,4,0,0,0,0,1,?,cluster0
740,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
741,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
742,0,2,0,3,0,0,2,0,0,1,1,1,?,cluster0
743,0,1,0,4,1,0,6,0,0,0,1,3,?,cluster0
744,0,2,0,4,1,0,4,0,0,0,1,1,?,cluster0
745,0,2,0,3,0,0,2,0,0,1,1,1,?,cluster0
746,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
747,0,2,0,3,0,0,2,0,0,1,1,1,?,cluster0
748,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
749,0,2,0,3,0,0,2,0,0,1,1,1,?,cluster0
750,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
751,0,3,2,25,15,2,44,1,1,0,2,19,?,cluster0
752,0,3,2,23,13,2,39,1,1,0,2,17,?,cluster0
753,0,1,0,5,1,0,6,0,0,0,0,2,?,cluster0
754,0,2,0,3,0,0,2,0,0,1,1,1,?,cluster0
755,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
756,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
757,0,1,1,7,4,0,11,0,0,0,1,5,?,cluster0
758,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
759,0,2,0,3,0,0,2,0,0,1,1,1,?,cluster0
760,0,2,0,4,1,0,2,0,0,1,2,2,?,cluster0
761,0,10,4,25,10,0,28,0,0,8,10,20,?,cluster0
762,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
763,0,1,0,7,1,3,6,0,2,0,1,2,?,cluster0
764,0,1,0,3,0,1,2,0,1,0,1,1,?,cluster0
765,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
766,0,1,0,3,1,0,1,0,0,0,0,0,?,cluster0
767,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
768,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
769,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
770,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
771,0,13,0,29,6,6,37,0,3,0,6,9,?,cluster0
772,0,13,0,28,6,5,38,0,3,0,6,9,?,cluster0
773,0,13,0,28,6,5,38,0,3,0,6,9,?,cluster0
774,0,13,0,27,6,4,39,0,3,0,6,9,?,cluster0
775,0,13,0,28,6,5,38,0,3,0,6,9,?,cluster0
776,0,13,0,27,6,4,39,0,3,0,6,9,?,cluster0
777,0,13,0,27,6,4,39,0,3,0,6,9,?,cluster0
778,0,13,0,26,6,3,40,0,3,0,6,9,?,cluster0
779,0,5,0,7,1,0,12,0,0,0,0,0,?,cluster0
780,0,3,0,5,1,0,8,0,0,0,0,0,?,cluster0
781,0,1,1,7,4,0,11,0,0,0,0,4,?,cluster0
782,0,12,8,131,110,0,70,0,0,10,12,41,?,cluster0
783,0,2,5,42,14,8,56,4,4,0,1,21,?,cluster1
784,0,3,7,52,21,8,75,5,5,0,2,29,?,cluster1
785,0,3,7,51,21,8,73,5,5,0,2,28,?,cluster1
786,0,2,3,26,9,5,35,3,3,0,1,12,?,cluster0
787,0,3,7,52,21,8,75,5,5,0,2,29,?,cluster1
788,0,4,9,62,28,8,94,6,6,0,3,37,?,cluster1
789,0,4,9,61,28,8,92,6,6,0,3,36,?,cluster1
790,0,3,5,36,16,5,54,4,4,0,2,20,?,cluster1
791,0,3,7,51,21,8,73,5,5,0,2,28,?,cluster1
792,0,4,9,61,28,8,92,6,6,0,3,36,?,cluster1
793,0,4,9,60,28,8,90,6,6,0,3,35,?,cluster1
794,0,3,5,35,16,5,52,4,4,0,2,19,?,cluster1
795,0,1,1,6,1,1,7,1,1,0,0,2,?,cluster0
796,1,1,2,11,6,0,18,0,0,0,0,7,?,cluster0
797,1,1,0,4,1,0,5,0,0,0,0,1,?,cluster0
798,1,1,2,11,6,0,18,0,0,0,0,7,?,cluster0
799,1,1,0,4,1,0,5,0,0,0,0,1,?,cluster0
800,0,5,0,10,3,1,14,0,1,0,2,3,?,cluster0
801,0,4,0,7,1,1,8,0,1,0,1,2,?,cluster0
802,0,5,0,10,3,1,14,0,1,0,2,3,?,cluster0
803,0,4,0,7,1,1,8,0,1,0,1,2,?,cluster0
804,0,2,2,23,15,1,37,0,0,0,1,16,?,cluster0
805,0,1,0,7,3,1,9,0,0,0,0,3,?,cluster0
806,0,1,0,6,3,0,9,0,0,0,0,3,?,cluster0
807,0,6,2,100,77,8,179,3,5,0,1,36,?,cluster1
808,0,6,2,99,77,7,178,3,5,0,1,36,?,cluster1
809,0,6,2,99,77,7,178,3,5,0,1,36,?,cluster1
810,0,6,2,98,77,6,177,3,5,0,1,36,?,cluster1
811,0,6,2,99,77,7,179,3,5,0,1,36,?,cluster1
