@relation observations_10.arff_clustered

@attribute Instance_number numeric
@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}
@attribute Cluster {cluster0,cluster1}

@data
1237,1,1,2,11,6,0,19,0,0,0,0,7,?,cluster0
1238,0,3,2,32,22,2,59,1,1,0,0,22,?,cluster1
1239,0,3,2,31,22,1,59,1,1,0,0,22,?,cluster0
1240,0,3,3,51,26,5,98,1,3,0,0,37,?,cluster1
1241,0,3,3,48,25,4,93,1,3,0,0,35,?,cluster1
1242,0,3,3,37,21,1,65,0,1,0,0,28,?,cluster0
1243,0,6,0,12,5,0,16,0,0,0,5,5,?,cluster0
1244,0,4,0,15,9,1,18,0,0,2,4,10,?,cluster0
1245,1,1,2,10,5,0,16,0,0,0,0,6,?,cluster0
1246,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1247,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
1248,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1249,0,3,1,9,3,0,15,0,0,0,2,5,?,cluster0
1250,0,6,0,8,0,0,13,0,0,1,3,5,?,cluster0
1251,0,8,0,15,0,3,24,0,2,1,3,8,?,cluster1
1252,0,3,0,6,0,1,6,0,1,0,0,1,?,cluster0
1253,0,2,0,4,1,0,3,0,0,1,1,1,?,cluster0
1254,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1255,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1256,0,4,0,8,0,0,13,0,0,1,2,5,?,cluster0
1257,0,5,0,16,0,3,27,0,2,1,2,10,?,cluster1
1258,0,2,0,6,0,1,7,0,1,0,0,2,?,cluster0
1259,0,7,0,18,0,3,32,0,2,1,2,10,?,cluster1
1260,0,4,0,8,0,1,11,0,1,0,0,2,?,cluster0
1261,0,2,0,3,0,0,2,0,0,1,1,1,?,cluster0
1262,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1263,0,1,1,8,5,0,13,0,0,0,0,5,?,cluster0
1264,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1265,0,4,0,13,5,3,18,1,2,0,2,5,?,cluster1
1266,0,4,0,11,4,2,17,1,2,0,2,5,?,cluster0
1267,0,4,0,11,5,1,18,1,1,0,2,5,?,cluster0
1268,0,2,1,10,6,0,15,0,0,0,1,6,?,cluster0
1269,0,3,1,11,6,0,16,0,0,0,1,6,?,cluster0
1270,0,2,1,5,1,0,5,0,0,1,1,2,?,cluster0
1271,0,4,0,5,0,0,8,0,0,0,1,2,?,cluster0
1272,0,5,0,6,0,0,8,0,0,0,1,2,?,cluster0
1273,0,4,0,11,0,3,16,0,2,0,1,5,?,cluster0
1274,0,2,0,5,0,1,5,0,1,0,0,1,?,cluster0
1275,0,33,4,70,19,5,113,2,4,13,28,52,?,cluster1
1276,0,33,4,69,19,4,113,2,4,13,28,52,?,cluster1
1277,0,31,3,59,11,5,93,2,4,13,26,43,?,cluster1
1278,0,31,3,58,11,4,93,2,4,13,26,43,?,cluster1
1279,0,32,4,68,18,5,111,2,4,13,27,51,?,cluster1
1280,0,32,4,67,18,4,111,2,4,13,27,51,?,cluster1
1281,0,30,3,57,10,5,91,2,4,13,25,42,?,cluster1
1282,0,30,3,56,10,4,91,2,4,13,25,42,?,cluster1
1283,0,30,4,63,18,4,100,1,3,13,26,46,?,cluster1
1284,0,30,4,62,18,3,100,1,3,13,26,46,?,cluster1
1285,0,28,3,52,10,4,80,1,3,13,24,37,?,cluster1
1286,0,28,3,51,10,3,80,1,3,13,24,37,?,cluster1
1287,0,6,0,8,1,0,10,0,0,2,2,2,?,cluster0
1288,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1289,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1290,0,2,1,6,2,0,8,0,0,0,0,1,?,cluster0
1291,0,3,3,10,3,0,9,0,0,3,3,6,?,cluster0
1292,0,5,0,7,1,0,9,0,0,1,1,1,?,cluster0
1293,0,7,0,13,3,1,22,1,1,0,2,6,?,cluster0
1294,0,7,2,28,12,4,50,3,3,0,2,14,?,cluster1
1295,0,7,1,20,8,2,37,2,2,0,2,10,?,cluster1
1296,0,5,3,36,23,3,64,2,2,0,1,25,?,cluster1
1297,0,4,2,25,17,1,45,1,1,0,0,17,?,cluster0
1298,0,3,0,8,1,1,13,1,1,0,0,3,?,cluster0
1299,0,3,0,7,1,1,11,1,1,0,0,2,?,cluster0
1300,0,1,0,6,1,2,7,0,1,0,0,2,?,cluster0
1301,0,1,0,5,2,1,8,0,1,0,0,2,?,cluster0
1302,0,4,0,9,2,1,14,1,1,0,2,5,?,cluster0
1303,0,4,0,9,3,1,15,1,1,0,2,4,?,cluster0
1304,0,4,1,26,9,7,38,4,4,0,2,14,?,cluster1
1305,0,4,2,29,11,6,47,4,4,0,2,16,?,cluster1
1306,0,2,1,14,4,3,20,2,2,0,0,7,?,cluster1
1307,0,4,1,23,8,6,33,4,4,0,2,12,?,cluster1
1308,0,4,2,26,10,5,42,4,4,0,2,14,?,cluster1
1309,0,2,1,11,3,2,15,2,2,0,0,5,?,cluster1
1310,0,5,2,17,8,0,29,0,0,0,0,9,?,cluster0
1311,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1312,0,3,0,4,0,0,5,0,0,1,1,1,?,cluster0
1313,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1314,0,3,3,10,3,0,9,0,0,3,3,6,?,cluster0
1315,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1316,0,2,0,5,2,0,4,0,0,0,2,2,?,cluster0
1317,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
1318,0,1,0,7,1,3,6,0,2,0,1,2,?,cluster0
1319,0,1,0,3,0,1,2,0,1,0,1,1,?,cluster0
1320,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
1321,0,1,0,3,1,0,1,0,0,0,0,0,?,cluster0
1322,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
1323,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
1324,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1325,0,4,0,6,1,0,6,0,0,2,2,2,?,cluster0
1326,0,6,0,8,1,0,9,0,0,3,3,3,?,cluster0
1327,0,2,0,5,2,0,4,0,0,0,1,1,?,cluster0
1328,0,0,1,3,1,0,3,0,0,0,0,1,?,cluster0
1329,0,2,0,4,1,0,6,0,0,0,0,1,?,cluster0
1330,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
1331,0,6,0,12,2,0,21,0,0,0,4,8,?,cluster0
1332,0,7,0,20,2,3,35,0,2,0,4,13,?,cluster1
1333,0,2,0,6,0,1,7,0,1,0,0,2,?,cluster0
1334,0,9,0,22,2,3,40,0,2,0,4,13,?,cluster1
1335,0,4,0,8,0,1,11,0,1,0,0,2,?,cluster0
1336,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
1337,0,1,0,7,1,3,6,0,2,0,1,2,?,cluster0
1338,0,1,0,3,0,1,2,0,1,0,1,1,?,cluster0
1339,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
1340,0,1,0,3,1,0,1,0,0,0,0,0,?,cluster0
1341,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
1342,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
1343,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1344,0,8,1,20,10,0,32,0,0,5,5,14,?,cluster0
1345,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1346,0,2,0,4,1,0,6,0,0,0,1,2,?,cluster0
1347,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1348,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1349,0,1,0,4,1,1,2,0,0,0,0,0,?,cluster0
1350,0,2,0,5,1,0,6,0,0,0,1,2,?,cluster0
1351,0,5,0,6,0,0,7,0,0,2,2,2,?,cluster0
1352,0,1,0,2,0,0,0,0,0,1,1,1,?,cluster0
1353,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1354,0,1,0,53,51,0,52,0,0,0,0,0,?,cluster0
1355,0,2,4,26,12,5,36,3,3,0,1,13,?,cluster1
1356,0,2,4,22,10,3,31,2,2,0,1,12,?,cluster1
1357,0,2,2,14,7,1,20,1,1,0,1,8,?,cluster0
1358,0,1,0,5,1,1,4,0,0,0,0,1,?,cluster0
1359,0,1,0,5,1,1,4,0,0,0,0,1,?,cluster0
1360,0,8,4,27,4,6,37,0,4,2,4,16,?,cluster1
1361,0,5,3,19,3,4,24,0,3,2,3,11,?,cluster1
1362,0,3,2,11,3,1,13,0,1,2,2,6,?,cluster0
1363,0,0,1,3,1,0,3,0,0,0,0,1,?,cluster0
1364,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1365,0,2,0,4,1,0,4,0,0,0,0,0,?,cluster0
1366,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
1367,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1368,0,6,1,24,8,3,42,0,2,0,4,19,?,cluster1
1369,0,1,0,6,0,1,8,0,1,0,1,4,?,cluster0
1370,0,2,0,5,2,0,5,0,0,0,1,2,?,cluster0
1371,0,4,1,6,0,0,5,0,0,1,1,5,?,cluster0
1372,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1373,0,2,1,8,4,0,11,0,0,0,0,3,?,cluster0
1374,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
1375,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
1376,0,2,0,3,0,0,0,0,0,2,2,2,?,cluster0
1377,0,2,1,5,1,0,5,0,0,1,1,2,?,cluster0
1378,0,4,0,7,0,0,12,0,0,0,1,4,?,cluster0
1379,0,5,0,7,0,0,10,0,0,0,1,3,?,cluster0
1380,0,4,0,10,0,3,13,0,2,0,1,4,?,cluster0
1381,0,2,0,5,0,1,5,0,1,0,0,1,?,cluster0
1382,0,4,2,19,4,3,33,0,2,0,1,14,?,cluster1
1383,0,1,1,6,0,1,8,0,1,0,0,4,?,cluster0
1384,0,5,0,9,3,0,10,0,0,3,3,4,?,cluster0
1385,0,7,2,26,10,4,32,2,3,0,0,9,?,cluster1
1386,0,7,2,25,9,4,30,2,3,0,0,9,?,cluster1
1387,0,5,1,17,5,3,21,1,2,0,0,6,?,cluster1
1388,0,7,2,25,10,3,32,2,3,0,0,9,?,cluster1
1389,0,7,2,24,9,3,30,2,3,0,0,9,?,cluster1
1390,0,5,1,16,5,2,21,1,2,0,0,6,?,cluster1
1391,0,3,0,5,1,0,5,0,0,0,0,0,?,cluster0
1392,0,2,0,4,1,0,4,0,0,0,0,0,?,cluster0
1393,0,4,1,12,6,0,19,0,0,0,0,5,?,cluster0
1394,0,11,1,27,9,3,30,0,2,0,1,13,?,cluster1
1395,0,9,1,21,8,1,21,0,1,0,0,10,?,cluster0
1396,0,2,1,10,6,0,15,0,0,0,0,5,?,cluster0
1397,0,3,1,13,8,0,21,0,0,0,0,7,?,cluster0
1398,0,3,2,20,14,0,31,0,0,0,0,10,?,cluster0
1399,0,6,0,8,1,0,12,0,0,0,0,0,?,cluster0
1400,0,6,0,12,5,0,16,0,0,0,0,0,?,cluster0
1401,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
1402,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
1403,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
1404,0,3,1,18,6,3,29,0,2,0,0,10,?,cluster1
1405,0,2,0,6,0,1,7,0,1,0,0,2,?,cluster0
1406,0,6,1,36,22,3,52,2,2,0,0,16,?,cluster1
1407,0,6,1,26,16,1,33,1,1,0,0,9,?,cluster0
1408,0,14,7,78,55,1,119,1,1,0,2,34,?,cluster1
1409,0,13,6,69,48,1,104,1,1,0,1,28,?,cluster1
1410,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
1411,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
1412,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
1413,0,2,0,7,2,2,5,1,1,0,0,0,?,cluster0
1414,0,2,0,6,2,1,5,1,1,0,0,0,?,cluster0
1415,0,2,0,7,2,2,5,1,1,0,0,0,?,cluster0
1416,0,2,0,6,2,1,5,1,1,0,0,0,?,cluster0
1417,0,3,1,14,7,2,18,1,1,0,0,5,?,cluster0
1418,0,3,0,7,2,1,6,1,1,0,0,0,?,cluster0
1419,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
1420,0,1,0,5,3,0,4,0,0,0,0,0,?,cluster0
1421,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
1422,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1423,0,2,0,6,2,1,5,1,1,0,0,0,?,cluster0
1424,0,2,0,5,1,1,4,1,1,0,0,0,?,cluster0
1425,0,6,0,8,0,0,14,0,0,2,4,6,?,cluster0
1426,0,6,0,8,0,0,14,0,0,2,4,6,?,cluster0
1427,0,4,1,11,5,0,18,0,0,0,2,6,?,cluster0
1428,0,10,0,27,10,4,43,1,2,0,7,14,?,cluster1
1429,0,7,0,21,8,3,34,1,2,0,4,10,?,cluster1
1430,0,11,0,26,10,3,44,1,2,0,8,14,?,cluster1
1431,0,8,0,20,8,2,35,1,2,0,5,10,?,cluster1
1432,0,6,2,30,9,5,51,2,4,0,1,17,?,cluster1
1433,0,6,2,29,8,5,50,2,4,0,1,17,?,cluster1
1434,0,3,1,16,2,4,24,1,3,0,0,8,?,cluster1
1435,0,2,1,10,2,1,14,0,1,0,0,5,?,cluster0
1436,0,2,1,21,8,5,32,2,4,0,0,10,?,cluster1
1437,0,2,1,20,7,5,31,2,4,0,0,10,?,cluster1
1438,0,2,1,11,3,2,15,1,2,0,0,5,?,cluster0
1439,0,2,0,4,0,1,3,1,1,0,0,0,?,cluster0
1440,0,2,0,5,2,0,7,0,0,0,0,1,?,cluster0
1441,0,1,0,12,10,0,11,0,0,0,0,0,?,cluster0
1442,0,1,0,6,4,0,5,0,0,0,0,0,?,cluster0
1443,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
1444,0,1,0,2,0,0,0,0,0,1,1,1,?,cluster0
1445,0,14,0,22,1,0,39,0,0,6,12,18,?,cluster0
1446,0,2,0,3,0,0,3,0,0,0,1,1,?,cluster0
1447,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1448,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1449,0,5,1,17,10,0,33,0,0,0,4,14,?,cluster0
1450,0,4,0,6,0,0,4,0,0,3,4,5,?,cluster0
1451,0,3,0,5,1,0,4,0,0,2,2,2,?,cluster0
1452,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1453,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
1454,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
1455,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1456,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
1457,0,1,0,3,1,0,3,0,0,0,0,1,?,cluster0
1458,0,1,0,3,1,0,3,0,0,0,0,1,?,cluster0
1459,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1460,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1461,0,5,1,10,2,1,13,0,1,1,3,4,?,cluster0
1462,0,4,0,7,1,1,9,0,1,0,2,2,?,cluster0
1463,0,2,0,6,0,2,6,1,1,0,1,2,?,cluster0
1464,0,2,0,5,0,1,6,1,1,0,1,2,?,cluster0
1465,0,4,0,19,8,4,32,3,3,0,1,8,?,cluster1
1466,0,4,0,12,5,2,19,2,2,0,1,4,?,cluster1
1467,0,3,0,6,1,1,6,1,1,0,0,1,?,cluster0
1468,0,7,1,20,10,1,32,1,1,0,0,9,?,cluster0
1469,0,7,0,9,0,1,8,1,1,0,0,0,?,cluster0
1470,0,7,0,10,2,0,16,0,0,0,0,1,?,cluster0
1471,0,7,0,10,2,0,16,0,0,0,0,1,?,cluster0
1472,0,7,0,10,2,0,16,0,0,0,0,1,?,cluster0
1473,0,7,0,10,2,0,17,0,0,0,0,1,?,cluster0
1474,0,5,1,20,13,0,35,0,0,0,0,12,?,cluster0
1475,0,4,1,14,8,0,22,0,0,0,0,7,?,cluster0
1476,0,5,1,18,8,2,26,1,1,0,0,8,?,cluster0
1477,0,5,1,17,8,1,26,1,1,0,0,8,?,cluster0
1478,0,4,1,14,8,0,22,0,0,0,0,7,?,cluster0
1479,0,3,1,20,4,4,32,0,3,0,0,10,?,cluster1
1480,0,3,1,19,3,4,31,0,3,0,0,10,?,cluster1
1481,0,2,1,10,2,1,14,0,1,0,0,5,?,cluster0
1482,0,2,0,4,1,0,3,0,0,0,0,0,?,cluster0
1483,0,1,0,5,0,2,4,0,1,0,0,1,?,cluster0
1484,0,1,0,6,0,3,5,0,2,0,0,1,?,cluster0
1485,0,1,0,5,0,2,5,0,2,0,0,1,?,cluster0
1486,0,2,0,4,1,0,6,0,0,0,1,2,?,cluster0
1487,0,1,1,8,4,0,13,0,0,0,0,5,?,cluster0
1488,0,1,1,12,3,3,16,0,2,0,0,5,?,cluster0
1489,0,1,1,8,2,1,11,0,1,0,0,4,?,cluster0
1490,0,3,1,8,3,0,7,0,0,1,3,4,?,cluster0
1491,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1492,0,16,3,69,34,6,119,0,4,0,10,53,?,cluster1
1493,0,3,0,13,2,4,13,0,3,0,1,5,?,cluster1
1494,0,2,0,7,2,1,6,0,1,0,0,2,?,cluster0
1495,0,2,0,7,3,0,10,0,0,0,0,3,?,cluster0
1496,0,15,6,35,8,3,52,0,2,4,13,28,?,cluster1
1497,0,10,4,18,1,1,23,0,1,4,10,15,?,cluster0
1498,0,13,1,16,0,0,16,0,0,2,3,15,?,cluster0
1499,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1500,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
1501,0,0,2,6,3,0,8,0,0,0,0,3,?,cluster0
1502,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
1503,0,3,0,5,1,0,6,0,0,1,1,2,?,cluster0
1504,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1505,0,4,0,9,0,2,12,0,1,0,2,4,?,cluster0
1506,0,4,0,8,0,1,12,0,1,0,2,4,?,cluster0
1507,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1508,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1509,0,2,1,8,4,0,13,0,0,0,1,5,?,cluster0
1510,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1511,0,4,1,21,15,0,31,0,0,0,4,15,?,cluster0
1512,0,3,1,23,18,0,33,0,0,0,3,16,?,cluster0
1513,0,3,1,29,24,0,39,0,0,0,3,19,?,cluster0
1514,0,4,0,6,1,0,2,0,0,4,4,5,?,cluster0
1515,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
1516,0,1,1,6,2,0,7,0,0,0,0,2,?,cluster0
1517,0,4,0,13,0,0,23,0,0,0,0,8,?,cluster0
1518,0,9,4,43,21,1,80,1,1,0,5,29,?,cluster1
1519,0,7,2,30,13,1,55,1,1,0,3,19,?,cluster0
1520,0,2,1,9,2,0,12,0,0,0,1,5,?,cluster0
1521,0,1,1,4,1,0,3,0,0,1,1,2,?,cluster0
1522,0,5,0,7,1,0,8,0,0,2,2,2,?,cluster0
1523,0,4,1,8,1,0,13,0,0,1,3,5,?,cluster0
1524,0,1,0,3,1,0,4,0,0,0,0,1,?,cluster0
1525,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1526,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1527,0,8,3,30,14,3,43,2,2,2,6,20,?,cluster1
1528,0,8,3,33,15,5,47,4,4,2,6,21,?,cluster1
1529,1,2,2,17,7,4,24,4,4,0,0,8,?,cluster1
1530,1,2,2,15,6,3,21,3,3,0,0,7,?,cluster1
1531,0,8,3,31,14,4,44,3,3,2,6,20,?,cluster1
1532,1,2,2,15,6,3,21,3,3,0,0,7,?,cluster1
1533,1,2,2,13,5,2,18,2,2,0,0,6,?,cluster1
1534,0,71,3,76,1,0,63,0,0,15,15,74,?,cluster1
1535,0,2,0,4,1,0,3,0,0,1,1,1,?,cluster0
1536,0,8,1,20,3,2,36,1,2,1,7,14,?,cluster1
1537,0,6,0,13,1,2,23,1,2,1,5,9,?,cluster1
1538,0,5,0,10,1,1,18,0,1,1,4,7,?,cluster0
1539,0,10,0,24,8,3,36,1,1,7,7,15,?,cluster1
1540,0,10,0,26,8,4,39,2,2,7,7,16,?,cluster1
1541,0,10,0,27,8,4,42,3,3,7,7,17,?,cluster1
1542,0,8,0,23,7,4,35,3,3,5,5,13,?,cluster1
1543,0,1,0,4,1,0,4,0,0,0,0,1,?,cluster0
1544,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1545,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1546,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1547,0,2,1,5,1,0,7,0,0,0,1,2,?,cluster0
1548,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
1549,0,1,1,6,2,0,7,0,0,0,0,2,?,cluster0
1550,0,1,0,7,0,0,14,0,0,0,0,5,?,cluster0
1551,0,3,1,11,0,3,19,0,2,0,0,6,?,cluster0
1552,0,1,1,6,0,1,9,0,1,0,0,3,?,cluster0
1553,0,6,1,20,0,6,37,0,4,0,0,12,?,cluster1
1554,0,4,1,15,0,4,27,0,3,0,0,9,?,cluster1
1555,0,2,1,8,0,1,14,0,1,0,0,5,?,cluster0
1556,0,3,1,11,0,3,19,0,2,0,0,6,?,cluster0
1557,0,1,1,6,0,1,9,0,1,0,0,3,?,cluster0
1558,0,15,0,40,0,9,80,0,6,0,0,28,?,cluster1
1559,0,7,0,23,0,7,40,0,5,0,0,13,?,cluster1
1560,0,13,0,35,0,7,70,0,5,0,0,25,?,cluster1
1561,0,5,0,18,0,5,30,0,4,0,0,10,?,cluster1
1562,0,3,0,9,0,1,13,0,1,0,0,5,?,cluster0
1563,0,2,0,4,1,0,6,0,0,0,1,2,?,cluster0
1564,0,2,0,4,1,0,6,0,0,0,1,2,?,cluster0
1565,0,4,0,7,2,0,13,0,0,0,2,3,?,cluster0
1566,0,6,4,41,18,4,77,0,3,0,2,24,?,cluster1
1567,0,6,4,47,20,4,92,0,3,0,2,30,?,cluster1
1568,0,6,4,36,16,2,68,0,2,0,2,23,?,cluster1
1569,0,6,4,42,18,2,83,0,2,0,2,29,?,cluster1
1570,0,2,1,9,2,0,12,0,0,0,1,5,?,cluster0
1571,0,0,0,4,1,0,6,0,0,0,0,3,?,cluster0
1572,0,4,0,5,0,0,4,0,0,3,3,3,?,cluster0
1573,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
1574,0,5,0,8,1,1,9,0,1,3,4,5,?,cluster0
1575,0,2,0,4,0,1,4,0,1,0,1,1,?,cluster0
1576,0,4,0,7,1,1,8,0,1,2,3,4,?,cluster0
1577,0,2,0,4,0,1,4,0,1,0,1,1,?,cluster0
1578,0,7,0,12,1,1,21,1,1,2,6,9,?,cluster0
1579,0,3,0,5,0,1,7,1,1,0,2,2,?,cluster0
1580,0,7,0,13,2,1,23,1,1,2,6,10,?,cluster0
1581,0,3,0,5,0,1,7,1,1,0,2,2,?,cluster0
1582,0,7,0,9,1,0,11,0,0,3,3,3,?,cluster0
1583,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
1584,0,1,0,3,1,0,3,0,0,0,0,1,?,cluster0
1585,0,1,0,3,1,0,3,0,0,0,0,1,?,cluster0
1586,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1587,1,1,3,19,11,2,30,1,2,0,0,12,?,cluster1
1588,0,1,3,17,8,2,25,1,2,0,0,9,?,cluster1
1589,1,1,3,18,10,2,28,1,2,0,0,11,?,cluster1
1590,0,1,3,17,8,2,25,1,2,0,0,9,?,cluster1
1591,0,1,2,14,9,1,18,0,0,0,0,7,?,cluster0
1592,0,1,0,4,1,0,3,0,0,0,0,1,?,cluster0
1593,0,1,1,10,7,0,15,0,0,0,0,6,?,cluster0
1594,0,2,1,5,1,0,7,0,0,0,0,3,?,cluster0
1595,0,1,0,3,1,0,4,0,0,0,0,1,?,cluster0
1596,0,0,2,23,17,2,29,1,1,0,0,13,?,cluster0
1597,0,0,2,25,18,3,32,2,2,0,0,14,?,cluster1
1598,0,0,1,20,13,4,20,2,2,0,0,9,?,cluster1
1599,0,1,0,3,0,0,3,0,0,0,0,1,?,cluster0
1600,0,1,1,9,5,0,15,0,0,0,0,6,?,cluster0
1601,0,2,1,15,10,1,15,1,1,0,2,7,?,cluster0
1602,0,1,1,12,8,1,11,1,1,0,1,5,?,cluster0
1603,0,1,1,7,2,1,9,0,1,0,0,3,?,cluster0
1604,0,7,1,20,8,2,23,0,1,2,6,11,?,cluster0
1605,0,2,1,11,6,0,17,0,0,0,1,7,?,cluster0
1606,0,1,1,7,2,1,9,0,1,0,0,3,?,cluster0
1607,0,1,1,8,3,1,10,0,1,0,0,3,?,cluster0
1608,0,4,0,7,2,0,2,0,0,4,4,5,?,cluster0
1609,0,22,7,53,16,3,73,0,2,18,19,40,?,cluster1
1610,0,20,6,43,12,1,56,0,1,18,18,33,?,cluster1
1611,0,36,4,49,8,0,56,0,0,16,16,24,?,cluster0
1612,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1613,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1614,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1615,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1616,0,1,4,27,14,3,42,0,2,0,1,15,?,cluster1
1617,0,0,2,12,5,1,16,0,1,0,0,5,?,cluster0
1618,0,18,2,72,51,0,159,0,0,0,17,68,?,cluster1
1619,0,2,0,5,2,0,5,0,0,0,0,0,?,cluster0
1620,0,20,3,45,12,5,76,1,3,0,12,32,?,cluster1
1621,0,18,2,39,10,4,67,1,3,0,12,27,?,cluster1
1622,0,5,1,13,3,1,19,0,1,0,3,7,?,cluster0
1623,0,3,0,9,2,2,11,0,1,0,1,3,?,cluster0
1624,0,14,2,30,8,3,40,1,2,0,6,18,?,cluster1
1625,0,16,2,34,9,4,48,2,4,0,8,21,?,cluster1
1626,0,15,2,32,8,4,45,2,4,0,7,20,?,cluster1
1627,0,14,2,29,7,3,40,2,3,0,6,18,?,cluster1
1628,0,7,2,14,3,0,20,0,0,0,2,7,?,cluster0
1629,0,19,3,46,23,0,76,0,0,0,7,23,?,cluster0
1630,0,9,0,30,15,3,48,2,2,0,6,16,?,cluster1
1631,0,9,0,20,9,1,29,1,1,0,6,9,?,cluster0
1632,0,4,0,8,3,0,10,0,0,0,3,3,?,cluster0
1633,0,5,0,20,7,4,31,1,3,0,3,10,?,cluster1
1634,0,4,0,11,3,2,14,1,2,0,2,4,?,cluster0
1635,0,3,0,6,1,1,6,1,1,0,1,1,?,cluster0
1636,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
1637,0,2,0,4,1,0,4,0,0,0,0,0,?,cluster0
1638,0,1,0,4,2,0,4,0,0,0,0,1,?,cluster0
1639,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1640,0,3,1,15,8,0,28,0,0,0,1,12,?,cluster0
